Time (s);Electrode;Attention;Meditation;Delta;Theta;Low Alpha;High Alpha;Low Beta;High Beta;Low Gamma;Mid Gamma;Blink Strength;Sampling Rate
5.6191406250e+000;9.6000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6210937500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6230468750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6250000000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6269531250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6289062500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6308593750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6328125000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6347656250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6367187500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6386718750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6406250000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6425781250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6445312500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6464843750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6484375000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6503906250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6523437500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6542968750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6562500000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6582031250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6601562500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6621093750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6640625000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6660156250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6679687500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6699218750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6718750000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6738281250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6757812500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6777343750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6796875000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6816406250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6835937500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6855468750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6875000000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6894531250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6914062500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6933593750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6953125000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6972656250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.6992187500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7011718750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7031250000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7050781250e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7070312500e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7089843750e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7109375000e+000;1.0400000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7128906250e+000;1.0600000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7148437500e+000;8.1000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7167968750e+000;2.3000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7187500000e+000;-2.1000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7207031250e+000;-5.0000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7226562500e+000;-5.5000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7246093750e+000;-5.1000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7265625000e+000;-5.1000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7285156250e+000;-4.9000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7304687500e+000;-1.9000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7324218750e+000;1.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7343750000e+000;2.9000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7363281250e+000;-5.1000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7382812500e+000;-7.5000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7402343750e+000;-1.0500000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7421875000e+000;-1.2500000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7441406250e+000;-1.2100000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7460937500e+000;-1.0700000000e+002;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7480468750e+000;-8.6000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7500000000e+000;-5.3000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7519531250e+000;-1.7000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7539062500e+000;2.0000000000e+000;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7558593750e+000;2.0000000000e+000;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7578125000e+000;8.0000000000e+000;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7597656250e+000;2.4000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7617187500e+000;2.7000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7636718750e+000;1.6000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7656250000e+000;-1.0000000000e+000;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7675781250e+000;1.0000000000e+000;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7695312500e+000;1.6000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7714843750e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7734375000e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7753906250e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7773437500e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7792968750e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7812500000e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
5.7832031250e+000;3.2000000000e+001;6.3000000000e+001;4.8000000000e+001;1.5928920000e+006;4.9754000000e+004;1.1429000000e+004;2.0617000000e+004;5.5031000000e+004;2.8143000000e+004;3.2410000000e+003;9.3300000000e+002;0.0000000000e+000;
